run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_5:ep499:nfe6:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,fid,170.95626831054688,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe6:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,precision,0.30239999294281006,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe6:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,recall,0.15240000188350677,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe8:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,8,4,12500,12500,fid,116.09158325195312,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe8:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,8,4,12500,12500,precision,0.32339999079704285,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe8:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,8,4,12500,12500,recall,0.2563000023365021,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe10:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,10,5,12500,12500,fid,87.090087890625,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe10:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,10,5,12500,12500,precision,0.33139997720718384,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe10:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,10,5,12500,12500,recall,0.3206000030040741,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe15:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,15,8,12500,12500,fid,13.051786422729492,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe15:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,15,8,12500,12500,precision,0.6477000117301941,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe15:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,15,8,12500,12500,recall,0.6220999956130981,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe20:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,20,10,12500,12500,fid,38.797576904296875,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe20:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,20,10,12500,12500,precision,0.43869999051094055,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe20:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,20,10,12500,12500,recall,0.528499960899353,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe30:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,fid,23.313732147216797,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe30:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,precision,0.5353999733924866,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe30:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,recall,0.5879999995231628,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe50:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,50,25,12500,12500,fid,11.95469856262207,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe50:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,50,25,12500,12500,precision,0.6240999698638916,completed,ft_clock_linear_main
